V1,V2,V3,V4,V5,V6,V7,V8,Time,Amount,Class
-0.06629335200905871,0.06922102297716334,0.09037155667083333,0.1287405765121769,-0.10316072362155752,-0.15133981959202258,-0.12186185652316213,0.18606779287515687,32472,17.03,0
0.7743282811003653,-0.5587401050278902,-0.7901535409055643,-0.323766335494522,0.8594876728626419,0.2444226107915942,0.3508096294542332,0.6806633772711886,154757,94.81,0
-0.5895770011700964,-1.3418303601609356,1.1361076351933106,-0.27091448709921123,0.3308321993663774,-0.9762309626597497,0.8139031325400017,-0.3146949281595908,35464,124.43,0
-0.2728420071646741,0.3300315539332965,-0.3522533372352613,1.2814740528153037,0.5440180063660932,-0.6711698098584843,-0.49532641892033047,0.3922830553835679,65810,100.83,0
-0.28240587603504064,-1.3244352772178392,0.8302462473480883,1.5925936278381398,-2.2309695007632655,1.5476306366089647,0.7381521263454552,1.270416044108485,134877,116.23,0
-0.96985031077186,-0.32842431699909846,-0.08648529736594429,1.634345357901938,1.5530848278412486,-0.3957711482667141,-0.3837443631026351,0.24516493499330202,136721,44.81,0
-1.3302923563147366,-0.1842694730461071,0.394373845392447,-2.2830103724248696,0.08091522552712062,-0.16820529063211465,1.2698139338097467,0.16711659922497588,46921,8.28,0
-1.2256029509557917,-1.3357859623848647,-0.554202454952579,-1.0137331535651615,-0.2776701970863062,0.8261618320092936,-0.4090685863233753,0.21996209981516307,158932,51.38,0
0.11536157613322785,-0.480586695911231,1.4971961687651463,0.12367927119511847,-2.2842093092862674,0.36832699865464447,-1.9498812423425667,0.45011584091519835,67748,188.29,0
-0.3021573554476005,-0.03215019970006693,0.03145770692477091,1.0472111634928236,-0.6940000232587175,0.5309990504869334,0.7706618376057384,0.10244059631468404,160401,8.51,0
-0.37197476338503077,-0.1302474719374607,-1.0496546434098366,0.08587038779652983,-1.9154231947302476,-0.26484609670052117,-0.10875770449777901,1.603249572330991,40387,70.14,0
1.6029332282163522,0.961424919737029,0.4548750639326534,-0.10924168377224563,-1.134246903479452,-0.2771725927625578,-0.23598854192305452,0.021532741539440483,5905,12.99,0
2.8847208468918493,1.2864453916707157,-0.4706988378350418,0.8829548098538264,1.9112012665661895,0.5337408646816035,-0.34510435016188534,1.3737209622841335,147160,140.2,0
-0.4998696653395335,-0.18477059116305344,1.2928035788640662,0.6519559223049294,-1.1000135359664605,1.5126329016843998,1.0610906244113385,0.4165938428145486,60960,22.47,0
1.374027652293518,0.5728244064897565,-0.1924857517432245,0.08378966141710205,-1.3271237789514239,-0.1943437157922912,0.14352863032848132,-0.384315110858237,131809,22.26,0
0.4664673540608736,-0.7183779613057512,-1.3033666110316189,0.9678798400561022,0.12791815213620608,0.959361416695526,-0.3679808973845903,-0.4547410054167715,154690,28.4,0
0.047169700376840006,2.400202284379434,1.2497723283516722,-1.093499843923897,0.8755982437030458,-1.34554387236667,1.533036064128125,-0.505318956759886,125161,119.76,0
-0.8613857372209218,-0.05385598813707613,-0.6615642864949199,0.901478259333888,-0.760885632413615,0.27828681346660994,0.41985302743900904,0.6329229280845974,130604,105.49,0
1.1590985818616737,0.4149148557162031,0.48808899966754477,0.08648981740593759,0.6514498360132249,0.9589306885694545,-0.6279670581252966,0.5927472845078328,50603,68.85,0
-0.44901353867598626,-0.3041494813943543,0.342554053378775,-1.3845452168434786,0.745000740264612,-1.2311673420519929,0.8812742604430696,-0.2683768975629657,143503,90.82,0
-0.8235983451692709,1.4343041525806546,0.2950628637323551,-0.7263569146901417,0.13309136075499253,-0.061550419672321235,-1.909131103686756,-1.7281569166785278,51032,33.74,0
-0.029969424069509792,1.1414234246983592,-0.5794930678011466,0.2539157193348046,-0.36056673178985454,-1.2117769192049808,0.5326311343770632,-0.005902242320550605,46443,6.38,0
-1.3681064679298847,-1.7248344923267829,-1.9243559293981887,-0.8512593135078382,-0.7160910705966865,0.38057151387629246,1.0077514327468389,0.9086104388939842,135861,11.02,0
1.9955864155035963,0.6516836765189927,0.5411139193324483,0.10785052519758029,-0.9215543963459814,-1.45362854187258,0.9957893700142091,1.6634039890510284,53896,18.15,0
1.5609860098654005,-0.6979902095237519,0.9038732660102881,2.5255883187937327,1.8141397803694048,1.6293245969796994,0.7281139683552119,1.1511600491189518,30087,46.45,0
1.1244211244964544,0.16743012617685216,0.20806346754787872,-0.2992101099294632,-0.4755587668758437,-0.5818218533074171,-0.5502864153919677,-0.6743420188177848,30102,44.29,0
-0.23180693661866847,0.47456071167875435,0.508577851055177,0.3246166047207517,0.27500834967695487,-0.169619015215408,1.5892523555553086,1.1186665089371801,162184,4.12,0
-1.6476613232481114,-1.8552573972642514,-0.7681817818418453,-0.8152069833579977,-0.10629170571418918,1.4807099375275892,-0.07034958639035976,-1.542110421837113,50882,7.2,0
0.7601208090554414,-2.244860266589254,-1.51763740478641,-1.2988288180988146,-1.7551658799899803,-0.2824777107832254,0.22875558021718137,-1.2929813522351876,116483,26.5,0
0.7667046127368425,1.4062397657685644,1.7926490698809159,0.9971066329586671,0.7346001869680082,0.812826272351802,-0.2781202541827978,-0.8012798287989663,143195,5.0,0
-0.13891023555621854,1.2052742251303956,1.5900607688497592,-2.1064793481107085,-1.4870463197949726,0.5846691102567833,1.6931967896090585,-1.3616851936642094,63017,46.74,0
-0.4820195349703568,-1.5110286883918447,-1.3950947069468786,-0.801442293830075,-0.3220760750544589,1.4645823098486312,-1.019272345163995,-1.092460599312217,143137,23.15,0
-0.36830864390567786,1.3376468139446738,1.2003501925055569,-0.7938884883360919,1.893785940236891,-0.7964015625922558,0.4070447643272733,1.3286860220761068,140478,5.09,0
-0.9547717576190671,0.43350762631730616,-0.3666940169183998,1.290877327553416,2.2386216267868453,0.005068524841414835,-1.7206340057586593,-0.8805468215102541,50286,52.52,0
0.4904994910040165,0.27095218555881556,0.4251576009054045,-0.6491474546431407,-1.9029578330736854,-0.7599298064504296,1.4081956056130922,-0.6203891283821137,32392,23.98,0
0.9776591369651063,-0.11705532308526423,0.6160542355371026,0.3034422502910077,0.35682849865796107,0.10448654160568759,0.2816017539623824,0.0460850135404643,39639,22.79,0
0.6248388021620401,0.44631343147647756,-1.13770200192949,0.8133559522149549,-0.06501382277805628,0.5999416089408499,-0.8301641222853287,1.9660342824646067,34261,110.5,0
1.3190756280592197,-1.06118769724083,2.138367241978551,0.8952873269005954,0.7142508458989006,1.916408812398578,0.3178376319746965,1.0336471776787366,66190,4.44,0
0.40918016380882155,-0.566915069522162,-1.130993839659266,-0.7839273908828671,0.8910932893313768,0.8979242526661779,0.6425090612225574,-0.3856041957915818,154545,18.06,0
2.145159183921767,-0.8836016232820929,-1.0855047183470434,-0.2961701616656381,0.216076226224706,-0.36326541214571517,0.5974862990819223,-0.4494703367087129,117895,4.26,0
0.7328592825468382,-1.5313504028128033,0.8399921663703858,0.5444097308576138,-0.14980544584183836,0.7272526063920683,-0.26413299751087016,0.14936369615132886,50504,4.28,0
-0.46610519338224576,0.05041508485400144,1.8197991603911794,-0.06904117066527773,-0.06916720573972578,-0.378771711040866,0.41539769210350336,-0.9998789405646724,10016,26.26,0
1.2151619605326252,1.2350545695440773,-0.03816429412928469,-0.410994404818827,1.1342470596369627,-1.4788232517232245,1.9982517732201608,0.7378102254369702,62062,38.7,0
0.6083504269627975,0.47240399537698663,-0.5293186454515697,1.796789456916086,-0.5015749202643052,-1.5931864850670316,-1.1733943343338686,-1.204523657437879,159478,6.69,0
0.48162506498866736,-1.4633523114362172,-0.7020060549823491,2.0988601806498806,-0.47709190923052713,0.6775637803108632,-0.39387042702972913,-0.2044550935962554,125205,42.34,0
-1.1026488269199721,0.2693689790369419,-1.275094425160134,1.040372867773165,1.3327759471418419,1.6541751233772584,-1.5302950576125611,-0.7822135473135419,60489,100.45,0
1.8069200774357035,-0.22988932169794626,0.32061905336633106,-0.6783514641690408,-1.4515832661254688,-0.8128993248478621,0.28469332073430675,-1.2597334211599822,129954,95.55,0
0.33534585725677746,-0.825348106071837,1.6214083503306145,-0.08422642962581192,-1.0287242312449731,-0.2053089396904516,-0.6025166031117963,-0.8402893620676531,103898,73.39,0
0.5469381006327273,0.9334557486855192,-0.5700781352736793,-0.8665945371245939,2.155518900194977,0.8004798083506606,0.17977897737868406,-0.6742558816634888,106618,52.58,0
0.9566252997067817,0.6605288871095782,-0.2249859885279659,0.6791051627475824,-0.12427865929590881,-0.41291572630352813,-1.0898469856182262,0.6527231055958251,88218,6.42,0
0.30458367308015605,-0.24342275255394902,0.3598855665660685,-0.9852098786207614,0.4557276144960468,0.168902892429114,0.1368696179417854,0.3893757998748603,48964,69.5,0
2.252344795981425,0.3233486563033481,1.0654061017940906,1.308805224450165,-1.1349234521737372,0.28671626455601884,-0.6818358775564558,-0.8229015570243284,140334,112.33,0
1.5448997714576669,-0.13943450839547286,-0.12871298218657262,-0.37587067623891823,2.0656575132960517,1.3878276294660483,-0.05832533666275586,-0.3211891879136171,105699,22.8,0
-0.29778033955668154,1.0394459948000765,0.3586070057531733,-0.8994652103830275,-0.8530403525506716,0.11275085837824132,0.8662194712607946,1.5648575915687686,115519,2.35,0
0.45835912496248304,0.821457784054424,-0.9160518452054599,-0.7436225619971856,-1.3507691362267562,0.2915031302830914,1.487136434099039,-1.397104957693219,38503,36.35,0
0.054895598514712006,1.159803362660916,-0.09752322568194934,2.17088440485843,0.698049258314823,1.0114852945665962,0.006569535087340565,0.31084550551527557,42700,14.16,0
0.9597296602772671,-0.43395549707247744,1.2522006555545784,-0.060576940251455685,-1.1259776634723684,-1.2715590702992374,0.7848093094573921,0.692857874596972,145880,1.92,0
0.8192281477032568,-0.4438569394969491,0.6695784305050845,-0.4851442654281422,-0.10874036302393643,0.5738875295691603,0.08538231043499055,0.3162372510212019,138720,51.47,0
0.5297725016151714,-1.0686094623850018,2.1971194491054633,-0.7932539146805512,-0.3852468100929874,-1.5290945669123341,0.36457769602775814,-0.28151537927043885,137110,96.15,0
1.416121854676858,0.35964751774074466,0.2249684830598405,-0.791850951561583,0.740101693746197,-0.4267912627561889,-0.5285546192918231,0.29858724729588065,147215,47.96,0
-0.34429574317388734,-0.1029836803135476,-0.8964884522192977,0.20982422774625137,-0.782446855099248,0.09548230454618435,1.5624977435510545,1.0437219586489244,154994,116.37,0
-1.5429908156085448,-0.6636338805165062,1.3066280937594728,-1.129655141214544,0.14941730504314255,0.7593069946271371,-0.05879233841825394,0.15568057151375617,154808,63.19,0
-0.10098034615933793,-1.121850825000477,-0.13025810743674918,-1.2062156831740176,0.7224739109091558,-0.8443312450806665,0.051502719973320316,-0.44444133933559726,154518,6.18,0
0.5702823044203353,-1.1535709971018095,-1.1057054754195994,0.8450430673104926,1.6343692945319386,0.8890021156230895,-2.053829440163577,-0.41994423956869936,106817,14.74,0
-0.691917185342424,-2.3454169345679317,1.3133702511779946,-0.2845732452789791,-0.12221902904728241,0.32103686786465296,1.862299802347153,-0.22583585970728187,38505,3.36,0
1.9446671217525004,-1.077288676265129,-0.5046922153433838,1.0259342072505657,1.4520332292305191,0.3574795908080548,0.3311354366771716,1.787870715003657,148907,32.56,0
0.07708482409500496,0.0462238943195106,1.2754099352785402,-0.03275088247669162,-0.8781280969031082,1.2029173085964209,1.7511427346721882,0.9165742483750023,50994,19.84,0
-0.17761773610875553,-0.9363810061180794,-0.9220691780061007,-0.6104892849694807,-0.06480469103457133,-1.1877243732249483,-0.25257718277332686,-0.7197644643451011,61732,25.12,0
-0.3591561876613128,-0.30906802223636265,-0.3981771222907189,-0.039201192697753275,0.26044992516951804,-0.02930551667137811,1.1548151195135978,0.7561677995898207,134327,4.75,0
-0.045759969161904605,1.0445856045414657,-1.3942997730017028,-1.124634439627607,0.3255795308747585,-1.6987693064583123,-0.607147676627312,0.9784597999849344,166710,12.14,0
0.0036073537076300433,1.0459944569590156,-0.24763775482431943,-0.20813108254450416,0.18991089943914738,2.6258583953179975,-1.0918963820421894,1.0918760062474988,169070,35.17,0
-0.7854156279336412,-0.8836673755988683,-0.6390520523104248,-1.190098355087061,0.5426730763910991,1.1261580396444812,0.40153732790927343,1.3828064826120896,47654,14.29,0
-0.5522043459622807,0.9427324824056718,-2.97576290198066,0.0020572144245273594,-2.0947381073651883,1.2333513094033783,2.02475615015717,-0.03610636713048849,72872,88.22,0
0.6454695249490044,-0.4977267590346284,-1.9940213537652376,-0.3432864991510838,1.6394239417046168,-0.6853751321174921,-0.23721337736601256,0.008084597846367472,47317,19.75,0
1.274569696935241,0.8464716339274181,0.7461274297952186,0.8646005863886839,1.003988338342223,-1.1376279913404455,2.204805026717396,1.109719581705981,29636,20.81,0
1.4336902318374543,-0.11983903688604358,0.686983686736405,-0.2694609087995017,-1.8027356300181465,2.3374118030770306,-0.21677314623465152,0.15611754452117496,51396,36.83,0
0.34260544333637233,-0.04314857381542741,0.556100291632069,-0.6220147165719007,0.3247106173830388,-0.29947790330428703,0.4771827820336757,-0.01215395625786154,32554,33.4,0
0.6813937801101121,1.5560894868111015,1.017126792105105,1.8566360566350362,-0.09298728302425228,-0.41361550552956816,-0.3466525739117052,1.3736475717009295,129884,80.63,0
0.5150993838442609,1.6441352833838592,-0.03383394235219328,0.013983724839333862,1.4381195465080987,-0.2939147755285605,1.0731823530198354,-0.07406980645602018,79443,30.81,0
0.4885867816076042,-1.087951245738599,1.8428968518868958,0.26107690028319047,-1.353692215881963,1.0102661600062899,0.25093469420152625,0.7911629908763239,125890,17.27,0
1.5560274369941571,-0.10475263068932719,1.4770153314057928,-0.8546142106199984,-0.9123559219948952,-0.22756263781633743,0.0358126632191833,-0.5077372734912303,134033,15.01,0
0.5058197292884915,-0.029881305468155962,0.6168230845725562,-0.2730934175393734,-0.2011408124746759,0.2775608454958954,0.3871466567690834,1.2116169789136713,153994,25.11,0
0.42882255462666935,0.17778455640450103,-0.6849664698523465,-0.8088451508609211,0.4561661270135527,-0.6763657556359388,-0.6535504696058138,-0.13964364124158132,125824,153.6,0
0.19289656924672421,-0.6020231202632337,-1.1054734834032434,0.48785281276985487,1.0445641811570543,1.0420524180698525,-0.24118785275694268,-2.1758026438302243,147379,87.3,0
0.983098489810972,-1.3661222100138457,0.2244867589402631,0.5837501436630098,0.10505078226578544,0.5731049161808107,1.4412333854125432,-0.1886545695081539,50462,4.93,0
-0.8824813650471803,-0.31700146906165244,-0.23302899352814196,-0.813555652147612,0.021963265549925524,0.15676069843512577,-0.5448788841737326,2.289639138815099,72967,53.66,0
0.6874879440103587,-1.4891744725182179,0.09127559464315971,0.2680578535047962,-0.2170523570553837,-0.4365987391089544,-0.789279891527441,0.035326966060902555,158862,31.02,0
0.8498886462208913,-1.422260182210169,1.8164205713614432,1.1427586984161453,-0.281538610157381,-0.7912495297675677,1.1104459441892987,0.4964009969786951,33876,78.53,0
-0.37285277131099326,-0.5466833609590606,0.7530134615893244,-0.14306646977155701,-0.38713605650313815,-1.3286367363868248,0.9155767398480857,1.0365161397090954,108962,3.56,0
-0.2683602847778547,1.1328408677084105,-0.7407705454708858,-0.39609419441425314,-0.5917125327082423,0.24881095038970982,0.1735373354891053,-0.41938297642405203,53074,8.81,0
-0.4589729913092209,-0.5408663068153107,0.31403772031185895,2.743649458989046,2.7334441347068945,1.051193725530923,-0.7744683361355603,0.7540709361560466,131183,103.11,0
0.9234944051082915,1.6523416391735102,1.3273509808457253,-0.6329562787163147,1.2674361237882619,-1.8121436090003928,-0.9199675249761858,-0.2584134639008046,36046,22.0,0
0.7598718206170154,2.21041635676207,0.3521067959375685,-0.3359572784422956,-1.4398276585514607,-0.6995287584719015,0.15926063257154846,0.9313863885961402,22071,48.54,0
-0.5198443441479449,0.1760136940481228,1.4828958288724312,0.7962926164427437,1.1640255121268541,1.2499909607026694,1.3035051412464929,-0.9810449729489659,151837,74.36,0
1.4707841412984486,-1.912943484281439,-0.7673009058150131,0.8635192296001081,0.26071174965067845,0.4353778246624565,-0.6253402296988132,0.24066332996681497,124795,23.04,0
0.364067511157832,-0.9539513369003719,1.070920815994527,0.5760292585736508,-0.28335530008851895,-0.06220196493552289,-0.23973776761533724,1.3332316249446106,59873,4.44,0
1.4727324645227837,0.1429518765536459,0.30935116945935026,0.39542376259930456,0.11424936788569923,0.007902344020385425,-0.36456964119372864,0.726991923137644,142656,9.2,0
-0.21756724980072378,0.2103622847489144,-2.055972388692753,0.6133768060328839,-0.7018445273715551,0.301297078306563,0.13182617548111425,-0.2554276529818654,136411,78.2,0
-1.278936054240895,0.6629344645745268,0.4729396833250782,-0.7003161700397617,-1.146430166828272,-0.013219730855827283,0.23408065447194368,0.1601043300790347,170070,16.13,0
-1.1619055302136594,-1.290257107571355,-1.0479321382171352,-0.13779221225364874,0.30535391373526427,-1.25991672882874,0.0532306575419456,-0.25668013074227913,124790,49.37,0
0.10068705427796797,-0.1281548781263295,0.3760361319578777,-0.1666009199541706,1.2391512129384439,-0.5001471194718806,0.9803017896370358,0.7553675385437416,39039,49.83,0
-1.0059397305851143,0.19539617574852827,-1.6811818124655071,-0.6972674771539653,0.020571502092981944,1.0697994087722587,-1.480358926443502,0.43348028054757837,139958,153.25,0
1.575245606769096,0.1829576633927227,0.16108736892718167,-0.754080114733209,2.167017072484586,0.9908157774907052,0.5119562095511141,0.2395546213963597,49076,68.59,0
1.503861686107504,-2.492120701400832,0.11821787129875717,0.9167682707243727,-0.42024592587123644,-1.5966598015238114,-0.9247893506054676,0.03741531071346355,94508,4.92,0
-1.919156486892045,2.0884553341608183,0.3623008107733601,0.3623026511189925,0.7524343390934083,-1.782955676070698,0.3977315288122772,-1.014951768271962,66307,30.79,0
1.5089705591560025,0.12383288645684186,-1.796558423318363,-1.1743963264396666,0.2808523161340654,-1.061747630060701,0.2337842748273549,1.2501224359073249,56386,20.54,0
0.6549722430773753,1.1465415397970322,0.12174955354386936,0.26451807939693095,-0.3265074556177801,0.8817872714259266,-1.3411790981305636,-1.1185274376485799,41553,62.7,0
-0.5486234979149337,0.6084856772731269,-0.7706277428369726,-0.27954310772587554,-2.3989978732003516,-0.07090503666508197,-0.013803746894885793,-0.1940439480928939,57307,105.3,0
-0.06737629940909216,-1.3426641452135086,-1.1392268911251229,1.4917351227470252,-1.220640646514252,0.19052520288399835,0.1744893092699444,0.1180748825541256,128614,30.86,0
-0.38862035207854134,-0.7332907574088738,1.5467566435907076,0.31380309439018694,-0.15836963921082514,0.7587598585760394,-0.18877525149197352,-0.2597300841724153,142870,5.13,0
-0.36629427569012724,-0.5623550177236242,1.4053274310209214,1.638286544422378,-0.2968536590681271,0.997343515581139,-1.5814462869369303,-1.1816065021359743,154839,8.66,0
-0.40155801845194533,1.8137837209850323,0.36981242037842615,1.3723370831402137,-0.8159894016095455,0.4780535050137442,1.342515613146499,1.1840492798370423,172800,64.5,0
-0.48404049806625477,-0.7214198384753661,-1.0350517905527739,-1.0949724103932523,1.213030095144185,-1.0588459989567935,-0.9321401014919533,-0.9981674068032484,73411,43.41,0
-1.337675277635858,-0.9198536571226119,-0.42786272234978234,0.8887045869990946,-0.4437109120251578,0.9827277305372696,0.2921519288411906,1.8193255604044705,34509,29.16,0
-0.13026197630890002,-0.5923145381164844,0.1472862840260032,-0.34891210662960886,0.5765417163795801,0.4231266451155033,0.325735842130716,0.1907719305925331,59784,231.7,0
-0.6240370517572772,-1.156724262045749,-1.5359734174883357,-1.4699053050079138,-1.6095832266413177,1.524624077397308,-0.18119592362423093,2.042657762791771,116652,36.58,0
-0.24010007390030308,-0.32344082217885645,0.7841087736538377,1.5229657324631247,1.027175910988723,-0.4413016333040912,1.4514507586490972,-0.07683884141343221,33711,34.23,0
0.04240553378584638,0.721623183729791,0.8181338462880438,-0.09982395785618503,0.9558675168466733,-1.377467355243099,0.26138246833402523,-2.0140970724095095,35819,75.42,0
2.131729221261342,0.4144633521612668,-0.052269500029997834,1.9137125920066507,1.107993307288569,0.30608571142441643,0.2430810326713741,-1.960049982741037,135396,1.93,0
0.4901971418462857,0.0005618554692100441,-1.091749429224336,0.866320364823763,-0.15649639057169043,0.8890417717343652,-0.4247716341168265,1.2007077511836866,129700,29.96,0
-1.975779723779651,0.35793579827407657,-0.8005487412390089,0.1346193714997055,-1.3339588551611572,-0.6293256429101822,-2.0464231678376503,-1.246210835612077,146956,119.32,0
1.5697045308587736,-1.3525739468310742,0.6079012660042319,0.6229821130714233,-1.086389838073143,0.2606124139046439,-0.41955918429467887,1.401966407447088,126515,58.52,0
0.24008615978144235,0.09818003461767717,-1.2122558029887704,1.776093516300981,-0.4567302960999093,0.3911685572746757,-0.48802581990615523,1.1394309989447988,72224,17.65,0
0.6843025841384672,0.16203399361214757,-0.12714041478611238,1.1446542192482123,-0.28967445509489786,1.2299774604644524,-1.069443986395557,-1.1897906460157648,141454,59.22,0
0.1439968979665733,1.1505115705557063,-1.8684662616775558,-0.7132954415455973,1.127998990264501,0.5295700932864975,0.7243725381536846,1.451746922318308,120480,96.66,0
1.2691160417549106,-1.4499035877067523,0.2559560608252426,-1.401949826223567,0.9821723627975442,0.11770654401730293,-0.03117784586080743,0.9650288636784102,40709,80.52,0
0.3951806195733558,0.6995666148515437,0.40263949781801217,0.016262034689114302,0.8371383377181192,1.6092141446339991,0.854991407222731,-0.19361945169410327,62521,19.54,0
-1.4917607625478264,-2.375095272450193,1.9914689398824705,-0.6873224252574562,-1.698509918995982,-0.5248629381290125,-0.9676108601799308,-0.7725173201647596,49709,17.59,0
0.38999838747385573,1.264508281227147,0.775881094081244,0.0871360855498081,1.223610737986763,2.950764746605784,-0.8316922893199672,-2.4235828128312282,58329,66.74,0
-1.1737057970978542,-0.0931390345361311,0.1474081993848643,-0.1210477504231266,-0.27554541901629864,-0.3838906237087654,1.1335661150561938,0.2819999114172222,62890,9.49,0
